景区名称,地区,景区等级,经度,纬度,
遵义市汇川泗渡生态休闲度假区,贵州,3A,106.9435148,27.91999754,
遵义市新蒲天鹅湖景区,贵州,3A,107.041759,27.72721441,
遵义市汇川林达美食城景区,贵州,3A,106.9395154,27.7755401,
遵义市汇川红色拓展园旅游景区,贵州,3A,106.894742,27.976969,
遵义市仁怀国台酒庄景区,贵州,3A,106.3693815,28.03061012,
遵义市仁怀合马羊肉小镇景区,贵州,3A,106.4194151,27.80578298,
遵义市湄潭县象山茶博景区,贵州,3A,107.4912081,27.76056867,
遵义市湄潭七彩部落旅游景区,贵州,3A,107.570905,27.76561297,
遵义市赤水曾氏晒醋景区,贵州,3A,105.7630145,28.56240483,
遵义市桐梓盐道古镇景区,贵州,3A,106.940118,27.76548296,
遵义市播州大发天渠景区,贵州,3A,106.5680736,27.80480019,
遵义市新蒲贵州农博园景区,贵州,3A,107.1945533,27.80969352,
遵义市道真中华仡佬文化园景区,贵州,3A,107.5860367,28.84450104,
遵义市凤冈知青文化园景区,贵州,2A,107.6969985,27.88497426,
遵义市凤冈山宝景区,贵州,4A,105.75328,28.38213002,
六盘水市水城玉舍森林旅游景区,贵州,4A,104.7987783,26.4722888,
六盘水市盘州哒啦仙谷旅游景区,贵州,4A,104.604924,25.86705596,
六盘水市盘州妥乐古银杏旅游景区,贵州,4A,104.5571305,25.61790979,
六盘水市盘州娘娘山旅游景区,贵州,4A,104.857751,26.06709496,
六盘水市钟山韭菜坪景区,贵州,4A,104.698964,26.84402396,
六盘水市盘州乌蒙大草原景区,贵州,4A,104.6244349,26.12047402,
六盘水市六枝迴龙溪康养休闲度假旅游景区,贵州,4A,105.4135257,26.32156739,
六盘水市钟山贵州三线建设博物馆景区,贵州,4A,104.8844021,26.5809502,
六盘水市钟山梅花山旅游景区,贵州,4A,104.823894,26.57774102,
六盘水市水城百车河景区,贵州,4A,105.087185,26.44489596,
六盘水市六枝牂牁江景区,贵州,3A,105.2424038,26.05694821,
六盘水市钟山凉都高原比女街生态园旅游景区,贵州,3A,104.6599041,26.7660061,
六盘水市钟山月照养生谷旅游景区,贵州,3A,104.9499042,26.62169629,
六盘水市钟山明湖湿地公园,贵州,3A,104.8152712,26.58505124,
六盘水市钟山大河堡旅游景区,贵州,3A,104.8516542,26.69390249,
六盘水市六枝牛角布依风情旅游景区,贵州,3A,105.593104,26.12396002,
六盘水市盘州古驿胜境景区,贵州,3A,104.418155,25.60564102,
六盘水市盘州胜境温泉大健康国际旅游休闲度假景区,贵州,3A,104.694086,25.82425997,
六盘水市水城米箩景区,贵州,3A,105.0106256,26.38516289,
六盘水市盘州大洞竹海旅游景区,贵州,3A,104.8486297,25.64892541,
六盘水市盘州虎跳峡旅游景区,贵州,3A,104.604924,25.86705596,
六盘水市盘州九龙潭旅游景区,贵州,2A,104.4896778,25.65661785,
六盘水市水城真龙山景区,贵州,2A,104.7451022,26.15275539,
六盘水市水城滴水岩景区,贵州,2A,104.832076,26.27981298,
六盘水市水城猴儿关景区,贵州,2A,105.1143461,26.49180462,
六盘水市水城木城景区,贵州,2A,105.1279143,26.37206164,
六盘水市水城玉舍转山景区,贵州,5A,104.793473,26.44829101,
安顺市黄果树旅游景区,贵州,5A,105.679142,25.98577802,
安顺市龙宫旅游景区,贵州,4A,105.8840299,26.11267257,
安顺市镇宁县夜郎洞景区,贵州,4A,105.6379296,26.09393691,
安顺市经开兴伟石博园,贵州,4A,105.8976909,26.23748832,
安顺市西秀旧州生态文化旅游古镇景区,贵州,4A,106.1469343,26.25519283,
安顺市西秀区峰八寨文化旅游区,贵州,4A,106.1041823,26.29976301,
安顺市紫云格凸河户外休闲旅游景区,贵州,4A,106.270451,25.68233099,
安顺市经开贵州多彩万象旅游综合体,贵州,4A,105.880561,26.22897296,
安顺市平坝天龙屯堡旅游景区,贵州,4A,106.1768643,26.35642377,
安顺市西秀虹山湖旅游景区,贵州,4A,105.9449385,26.26256903,
安顺市平坝小河湾美丽乡村旅游景区,贵州,4A,106.3415435,26.41567674,
安顺市镇宁高荡千年布依古寨旅游景区,贵州,3A,105.699847,26.07817,
安顺市西秀苗岭屯堡古镇,贵州,3A,106.02051,26.27291995,
安顺市西秀九溪村旅游景区,贵州,3A,105.8905924,26.17967204,
安顺市西秀区大黑村旅游景区,贵州,3A,106.2261445,26.25977484,
安顺市平坝飞虎山旅游景区,贵州,3A,106.2492114,26.33201815,
安顺市镇宁马鞍山红色旅游景区,贵州,3A,105.980266,25.942371,
安顺市镇宁大寨布依风情旅游景区,贵州,3A,106.461221,26.35325601,
安顺市关岭板贵火龙果生态园,贵州,3A,105.673115,25.67801998,
安顺市关岭上甲布依古寨旅游景区,贵州,3A,105.3454065,25.93488361,
安顺市经开三合苗寨风情旅游景区,贵州,3A,105.859545,26.23858302,
安顺市西秀大西桥镇鲍家屯旅游景区,贵州,3A,106.129445,26.33339899,
安顺市西秀药王谷旅游景区,贵州,3A,106.122085,26.27547701,
安顺市平坝黎阳航空小镇旅游景区,贵州,3A,106.2611045,26.37562126,
安顺市关岭奇缘谷冰雪小镇旅游景区,贵州,3A,105.49661,25.92452002,
安顺市西秀龙青旅游景区,贵州,3A,105.8840299,26.11267257,
安顺市平坝塘约旅游景区,贵州,3A,106.1727028,26.44570976,
安顺市普定黔山秀水旅游景区,贵州,3A,105.697101,26.30184302,
安顺市镇宁红旗湖公园旅游景区,贵州,3A,105.7731085,26.07616845,
安顺市关岭古生物化石群旅游景区,贵州,3A,105.4351014,25.89021928,
安顺市经开娄湖旅游景区,贵州,5A,105.546762,25.91681824,
毕节市百里杜鹃景区,贵州,4A,105.9317754,27.20988427,
毕节市织金洞景区,贵州,4A,105.9083618,26.77425693,
毕节市威宁草海生态旅游度假区,贵州,4A,104.245708,26.86650996,
毕节市大方慕俄格古彝文化旅游景区,贵州,4A,105.6070215,27.17073765,
毕节市赫章阿西里西韭菜坪旅游景区,贵州,4A,104.76671,27.00107299,
毕节市七星关森林公园拱拢坪景区,贵州,4A,105.0036,27.235904,
毕节市大方奢香古镇景区,贵州,3A,105.607528,27.19285297,
毕节市七星关砂锅寨乡村旅游景区,贵州,3A,105.3799687,27.33975386,
毕节市七星关盛丰农业科技示范园旅游景区,贵州,4A,105.393078,27.36445795,
毕节市大方油杉河景区,贵州,3A,105.9473748,27.42689081,
毕节市大方县凤山玫瑰谷景区,贵州,3A,105.7663523,27.09111758,
毕节市大方印象木寨旅游景区,贵州,3A,105.2944501,27.30662914,
毕节市大方清虚洞旅游景区,贵州,3A,105.680518,27.10105499,
"毕节市黔西柳岸水乡
旅游景区",贵州,3A,105.9898211,27.075548,
毕节市黔西林泉海子乡村旅游景区,贵州,3A,105.9462509,27.1678997,
"毕节市黔西月亮湾
旅游景区",贵州,4A,106.1501835,27.26130576,
"毕节市黔西中果河
旅游景区",贵州,3A,106.3018222,27.27124954,
毕节市黔西水西泰丰园景区,贵州,3A,105.9686451,27.00885636,
毕节市黔西灵博山象祠景区,贵州,3A,106.3161927,27.01062025,
毕节市金沙温泉景区,贵州,3A,106.4174519,27.40100355,
毕节市金沙“锦绣西洛·梦幻田园”旅游景区,贵州,3A,106.25815,27.54621397,
毕节市纳雍枪杆岩红色生态旅游景区,贵州,4A,105.2822229,26.94969611,
毕节市纳雍总溪河旅游景区,贵州,3A,105.2712618,26.99644665,
毕节市纳雍大坪箐景区,贵州,3A,105.4677126,26.67383149,
毕节市威宁草海泰丰现代农业科技示范园景区,贵州,3A,104.2126238,26.88250039,
毕节市赫章九股水温泉旅游景区,贵州,3A,105.6119344,27.06513403,
毕节市百里杜鹃米底河景区,贵州,4A,106.0332184,27.25328979,
毕节市百里杜鹃香军营山地公园（毕节市百里杜鹃跳花坡景区）,贵州,3A,105.8968338,27.26507305,
毕节市百里杜鹃管理区彝山花谷旅游景区,贵州,4A,105.9317754,27.20988427,
毕节市金海湖旅游区,贵州,3A,105.461246,27.21520295,
毕节市金海湖青山玫瑰庄园景区,贵州,3A,106.02604,27.012088,
毕节市七星关山水园旅游景区,贵州,3A,105.3551387,27.49833582,
毕节市大方童话五凤旅游景区,贵州,3A,105.609175,27.13969802,
毕节市黔西鸭池河旅游景区,贵州,3A,106.21177,26.88376449,
毕节市黔西大关盐号旅游景区,贵州,3A,105.9317754,27.20988427,
毕节市金沙酱酒文化旅游景区,贵州,3A,106.6061818,27.39021504,
毕节市金沙千鼓山景区,贵州,3A,106.2907631,27.42137659,
毕节市威宁黔韵紫海旅游景区,贵州,3A,104.203751,26.878144,
毕节市金海湖上小河村白族民俗旅游景区,贵州,3A,106.1117838,26.60611201,
毕节市百里杜鹃千年紫薇园景区,贵州,4A,105.803806,27.21013198,
毕节市大方九洞天景区,贵州,5A,105.346771,26.985468,
铜仁市梵净山生态旅游区,贵州,4A,108.700569,27.91965401,
铜仁市石阡夜郎古泉旅游景区,贵州,4A,108.2332367,27.51786083,
铜仁市碧江大明边城景区,贵州,4A,109.2180939,27.7181453,
铜仁市思南温泉-石林旅游景区,贵州,4A,108.2332367,27.51786083,
铜仁市万山朱砂古镇景区景区,贵州,4A,109.2237925,27.53169809,
铜仁市松桃苗王城旅游景区,贵州,4A,109.2523109,27.9653871,
铜仁市江口亚木沟旅游景区,贵州,4A,108.746929,27.78726901,
铜仁市石阡佛顶山旅游景区,贵州,4A,108.1563912,27.32966721,
铜仁市江口云舍旅游景区,贵州,4A,108.822735,27.75045298,
铜仁万山九丰农业博览园,贵州,4A,109.1733675,27.47792243,
铜仁市沿河乌江黎芝峡旅游景区,贵州,4A,108.3797633,28.66784173,
"铜仁市德江
武陵陶源旅游景区",贵州,3A,107.9958194,28.15524409,
铜仁市石阡楼上旅游景区,贵州,3A,108.152711,27.45222094,
铜仁市思南郝家湾旅游景区,贵州,3A,108.2032147,27.6746992,
铜仁市沿河南庄旅游景区,贵州,3A,108.555669,28.56607504,
铜仁市印江团龙旅游景区,贵州,3A,108.612001,27.91900398,
铜仁市玉屏茶花泉旅游景区,贵州,3A,108.9226931,27.29693318,
铜仁市沿河狮子山农业旅游景区,贵州,3A,108.5388325,28.4887759,
铜仁市松桃潜龙洞旅游景区,贵州,3A,108.850476,28.10902002,
铜仁市碧江百花渡旅游景区,贵州,3A,109.285872,27.73779805,
铜仁市玉屏侗乡风情园旅游景区,贵州,3A,108.914852,27.24312302,
铜仁市石阡知青农场旅游景区,贵州,3A,108.2385969,27.56709451,
铜仁市德江白果坨湿地公园旅游景区,贵州,5A,108.2811533,28.19586839,
黔东南州镇远古城旅游景区,贵州,4A,108.431008,27.05574999,
黔东南州雷山西江千户苗寨景区,贵州,4A,108.1797056,26.50022777,
黔东南州施秉云台山旅游景区,贵州,4A,108.1199264,27.109078,
黔东南州黎平肇兴侗文化旅游景区,贵州,4A,109.188973,25.91325996,
黔东南州施秉杉木河景区,贵州,4A,108.07022,27.11781395,
黔东南州凯里云谷田园生态农业旅游区,贵州,4A,107.9398978,26.51192254,
黔东南州凯里下司古镇景区,贵州,4A,107.8067434,26.51845339,
黔东南州从江岜沙原生态苗族文化旅游景区,贵州,4A,108.8747647,25.72666977,
黔东南州雷山郎德旅游景区,贵州,4A,108.06828,26.476988,
黔东南州剑河温泉文化旅游景区,贵州,4A,108.5119454,26.75890429,
黔东南州丹寨万达旅游小镇景区,贵州,4A,107.812458,26.20860002,
黔东南州锦屏隆里古城旅游景区,贵州,4A,109.1101973,26.42274091,
黔东南州黄平旧州古城旅游景区,贵州,4A,107.78288,26.99556794,
黔东南州镇远下㵲阳河旅游景区,贵州,4A,108.692309,26.96740998,
黔东南州麻江蓝莓生态旅游区,贵州,3A,107.7571703,26.39227668,
黔东南州黄平野洞河旅游景区,贵州,3A,107.8659802,26.87452451,
黔东南州镇远青龙洞景区,贵州,3A,108.4396045,27.05488212,
黔东南州凯里苗侗风情园景区,贵州,3A,107.982339,26.56170975,
黔东南州三穗颇洞农业体验园景区,贵州,4A,108.627393,26.91430398,
黔东南州黎平翘街旅游景区,贵州,3A,109.1468833,26.23687421,
黔东南州凯里民族文化园旅游景区,贵州,3A,107.943983,26.55219689,
黔东南州凯里碧波花诗园旅游景区,贵州,3A,107.62283,26.527427,
黔东南州凯里乡村振兴产业示范博览园景区,贵州,3A,107.9915313,26.59020017,
黔东南州丹寨石桥古法造纸文化旅游景区,贵州,3A,107.859586,26.40222101,
黔东南州麻江同龢状元府景区,贵州,3A,107.9894462,26.58970297,
黔东南州岑巩黔东南大峡谷景区,贵州,3A,108.9594113,27.41752424,
黔东南州三穗贵洞景区,贵州,3A,108.72242,27.02339695,
黔东南州榕江大利侗寨景区,贵州,3A,108.6499838,26.0438679,
黔东南州雷山大塘景区,贵州,3A,108.1745878,26.21008178,
黔东南州台江施洞苗族文化旅游景区,贵州,3A,108.3351896,26.86157798,
黔东南州剑河昂英景区,贵州,3A,108.3512854,26.37277448,
黔东南州锦屏龙池多彩田园景区,贵州,3A,109.251045,26.47027697,
黔东南州锦屏文斗苗寨景区,贵州,3A,108.1797056,26.50022777,
黔东南州黎平黄岗侗寨景区,贵州,3A,108.984,25.92323096,
黔东南州黎平四寨侗寨景区,贵州,3A,109.187782,25.912377,
黔东南州黎平滚正侗寨景区,贵州,3A,109.187782,25.912377,
黔东南州黎平南泉山景区景区,贵州,3A,109.1862853,26.33209611,
黔东南州黎平铜关景区,贵州,3A,108.9148679,26.0681598,
黔东南州黎平八舟河景区,贵州,3A,109.127074,26.26509399,
黔东南州从江七星侗寨旅游景区,贵州,3A,108.9219965,25.84741194,
黔东南州榕江苗疆古驿小丹江旅游景区,贵州,3A,108.0863724,26.39578624,
黔东南州榕江七十二寨斗牛城景区,贵州,3A,108.4259323,26.2230386,
黔东南州凯里桃李荷田·生态洛棉景区,贵州,3A,107.846234,26.668367,
黔东南州麻江马鞍山生态体育公园旅游景区,贵州,3A,107.590004,26.49563898,
黔东南州施秉都市森林康养基地旅游景区,贵州,3A,108.0508312,26.96790793,
黔东南州镇远高过河景区,贵州,3A,108.3084813,27.27153042,
黔东南州岑巩玉门洞景区,贵州,3A,108.63146,27.450978,
黔东南州三穗木良景区,贵州,3A,108.8662983,26.91526974,
黔东南州三穗寨头景区,贵州,3A,108.6061535,26.84468178,
黔东南州天柱三门塘景区,贵州,3A,109.3407845,26.78516692,
黔东南州台江锦绣长滩景区,贵州,3A,108.2955055,26.788473,
黔东南州台江红阳万亩草场景区,贵州,3A,107.9894462,26.58970297,
黔东南州剑河仰阿莎文化旅游景区,贵州,3A,108.471163,26.74024094,
黔东南州剑河革东镇屯州石板苗寨景区,贵州,3A,108.511813,26.75885695,
黔东南州凯里南花苗寨景区,贵州,3A,108.0870323,26.51919465,
黔东南州凯里千年岩寨景区,贵州,3A,107.9642943,26.74605724,
黔东南州施秉高碑田园旅游景区,贵州,3A,108.2291158,27.04822353,
黔东南州岑巩木召生态休闲度假旅游区,贵州,3A,108.8112829,27.33332705,
黔东南州岑巩红豆杉景区,贵州,3A,108.3278829,26.66900114,
黔东南州锦屏茅坪木商古镇景区,贵州,3A,107.7345062,26.42917877,
黔东南州从江高华瑶浴谷景区,贵州,3A,109.191339,25.91348785,
黔东南州从江四联景区,贵州,3A,109.0688263,25.94342388,
黔东南州台江世外桃源交宫旅游景区,贵州,3A,108.3371048,26.57863197,
黔东南州台江艺术之乡反排景区,贵州,3A,109.1862853,26.33209611,
黔东南州台江银饰之乡九摆旅游景区,贵州,3A,108.5291816,25.94064488,
黔东南州剑河巫包红绣旅游景区,贵州,5A,107.9847316,26.59420614,
黔南州荔波樟江旅游景区,贵州,4A,107.753785,25.25602104,
黔南州平塘掌布“藏字石”景区,贵州,4A,107.088504,26.05311897,
黔南州瓮安草塘千年古邑旅游区,贵州,4A,107.5673568,27.18772136,
黔南州龙里中铁双龙镇巫山峡谷旅游区,贵州,4A,106.864292,26.50160399,
黔南州福泉古城文化旅游景区,贵州,4A,107.5166721,26.71195237,
黔南州惠水好花红乡村旅游区,贵州,4A,106.597966,26.01723498,
黔南州都匀茶文化影视小镇景区,贵州,4A,107.614584,26.23822096,
黔南州平塘中国天眼景区,贵州,4A,106.867123,25.65359103,
黔南州贵定金海雪山景区,贵州,4A,107.1684418,26.4931849,
黔南州荔波瑶山古寨景区,贵州,3A,107.776823,25.23726703,
黔南州都匀文峰园景区,贵州,3A,107.5257489,26.25742861,
黔南州长顺杜鹃湖景区,贵州,3A,106.3460031,26.09095863,
黔南州都匀斗篷山景区,贵州,3A,107.6962225,26.05339203,
黔南州龙里龙架山景区,贵州,3A,106.95406,26.46737902,
黔南州三都姑鲁产蛋崖景区,贵州,3A,107.8840356,25.92704328,
黔南州惠水连江公园景区,贵州,3A,106.668111,26.13230102,
黔南州瓮安朱家山景区,贵州,3A,107.6468661,26.98597255,
黔南州福泉黄丝旅游景区,贵州,3A,107.411992,26.58075998,
黔南州荔波古镇景区,贵州,3A,107.898656,25.41707799,
黔南州贵定金海雪山四季花谷旅游景区,贵州,3A,107.167236,26.46174495,
黔南州福泉双谷生态体育公园旅游区,贵州,3A,107.510524,26.66821792,
黔南州都匀青云湖景区,贵州,3A,107.5415473,26.25206609,
黔南州龙里大草原景区,贵州,4A,106.931086,26.36420652,
黔南州龙里油画大草原旅游区,贵州,3A,106.919585,26.424101,
黔南州罗甸高原千岛湖休闲旅游区,贵州,3A,106.864292,26.50160399,
黔南州都匀杉木湖景区,贵州,3A,107.5985004,26.22561539,
黔南州荔波恩铭故里景区,贵州,3A,107.71096,25.250568,
黔南州荔波寨票渔隐民宿景区,贵州,3A,107.743468,25.42801801,
黔南州龙里十里刺梨沟景区,贵州,3A,106.961114,26.56219601,
黔南州平塘甲茶景区,贵州,3A,107.203627,25.63736036,
黔南州贵定阳宝山文化旅游区,贵州,3A,107.2425414,26.61802106,
黔南州独山天洞景区,贵州,3A,107.594328,25.72542198,
黔南州贵定云雾茶乡旅游景区,贵州,3A,107.1712873,26.45584164,
黔南州荔波佳荣大土苗寨景区,贵州,3A,107.7557272,25.2872111,
